,Tweets,CleanTweets,Polarity,Subjectivity,Segmentation
126,"2022 – Transfernachrichten LIVE: Cristiano Ronaldo nähert sich der Napoli-Ausleihe, Liverpool stimmt dem Bellingham-Deal mündlich zu https://t.co/3RxOs2Ifdn","2022 – Transfernachrichten LIVE: Cristiano Ronaldo nähert sich der Napoli-Ausleihe, Liverpool stimmt dem Bellingham-Deal mündlich zu https://t.co/3RxOs2Ifdn",0.13636363636363635,0.5,positive
127,@Ghana_Ronaldo @Mayanja_G Active 💃💃,_Ronaldo _G Active 💃💃,-0.13333333333333333,0.6,negative
128,"Lou, la quinta temporada de Cobra Kai y Ronaldo son solo algunas de las obras que llegarán a la plataforma en septiembre.

https://t.co/cnSQqkMGJy","Lou, la quinta temporada de Cobra Kai Ronaldo son solo algunas de las obras que llegarán la plataforma en septiembre. https://t.co/cnSQqkMGJy",0.0,0.0,neutral
129,"Magnus Carlsen picks his side in Messi vs Ronaldo debate and reveals a shocking story!
https://t.co/pFoWqaqK57",Magnus Carlsen picks side Messi vs Ronaldo debate reveals shocking story! https://t.co/pFoWqaqK57,-1.0,1.0,negative
130,La valoración de Cristiano Ronaldo y Lionel Messi baja en el FIFA 23 https://t.co/mZ7qJ0M9aJ https://t.co/wXSpFEEUcr,La valoración de Cristiano Ronaldo Lionel Messi baja en el FIFA 23 https://t.co/mZ7qJ0M9aJ https://t.co/wXSpFEEUcr,0.0,0.0,neutral
131,"si è visto che step avanti ha fatto Ronaldo nella sua carriera scegliendo la vostra cloaca di squadra, da quel momento in poi è diventato completamente irrilevante. Tornatene nella tua fogna, ratto. https://t.co/zZuYjisuwG","si è visto che step avanti ha fatto Ronaldo nella sua carriera scegliendo la vostra cloaca di squadra, da quel momento poi è diventato completamente irrilevante. Tornatene nella tua fogna, ratto. https://t.co/zZuYjisuwG",0.0,0.0,neutral
132,@ronaldo_mb_dhf 😂😭😏,_mb_dhf 😂😭😏,0.0,0.0,neutral
133,"@Juani96082234 @Pedropicota2 @ElInmortal____ No expliques lo mismo 10 veces. El que diga q Ronaldo es mejor que Messi. Es obvio que no tiene idea de fútbol o funcionamiento dentro la cancha. 

Tiene una manera de ver el futbol con la bufanda del Madrid y el marketing que este genera... Ah y los ""números""

Ya esta","____ No expliques lo mismo 10 veces. El que diga q Ronaldo es mejor que Messi. Es obvio que tiene idea de fútbol funcionamiento dentro la cancha. Tiene una manera de ver el futbol con la bufanda del Madrid el marketing que este genera... Ah los ""números"" Ya esta",0.0,0.0,neutral
134,@Ghana_Ronaldo @arney_ajoa @nakabugo_benita,_Ronaldo _ajoa _benita,0.0,0.0,neutral
135,@Prabhas_Anwar1 Ippudu @ronaldo_mb_dhf  mb fans bayapadi edho tweet delete cheyistaru emo. Anwar nuvvu taggaku 🤙mawa. Anwar Anwar Bhai nee yavva #Thaggedhele 🤙💥💥,_Anwar1 Ippudu _mb_dhf mb fans bayapadi edho tweet delete cheyistaru emo. Anwar nuvvu taggaku 🤙mawa. Anwar Anwar Bhai nee yavva 🤙💥💥,0.0,0.0,neutral
136,@ononterim Ronaldo da gelse messi de gelse kimin yerine oynayacak 3 yerli kuralı var bu ülkede 🤔🤔🤔,Ronaldo da gelse messi de gelse kimin yerine oynayacak 3 yerli kuralı var bu ülkede 🤔🤔🤔,0.0,0.0,neutral
137,"Cristiano Ronaldo se quedará en el Manchester United!! No irá ni al Chelsea ni al Napoli..simplemente no lo dejaron salir porque aún les sigue generando dinero y publicidad  su imagen. Ten Hag no cuenta con el y tocará verlo suplente muchos juegos!!
Día triste. #CristianoRonaldo https://t.co/LPY3pVB4vD",Cristiano Ronaldo se quedará en el Manchester United!! No irá ni al Chelsea ni al Napoli..simplemente lo dejaron salir porque aún les sigue generando dinero publicidad su imagen. Ten Hag cuenta con el tocará verlo suplente muchos juegos!! Día triste. ://t.co/LPY3pVB4vD,0.0,0.0,neutral
138,@bg_str @slym_s @realfg_general @mrmacaronii Messi and Ronaldo is  incomparable they are both greatest so I won't continue to argue with you guys  I don't want to be among people that did because its a blind argument its only a fool would say one is better than the other.,_str _s _general Messi Ronaldo incomparable greatest I continue argue guys I want among people blind argument fool would say one better other.,0.22083333333333335,0.6069444444444444,positive
139,"@one_deji Chai😂😂, He should just sign Ronaldo zi nau","_deji Chai😂😂, He sign Ronaldo zi nau",0.0,0.0,neutral
140,@ronaldo_mb_dhf Pk trendsetter 🔥🥵,_mb_dhf Pk trendsetter 🔥🥵,0.0,0.0,neutral
141,charles eligiendo a ronaldo huele a rancio https://t.co/IRu5UiexDH,charles eligiendo ronaldo huele rancio https://t.co/IRu5UiexDH,0.0,0.0,neutral
142,Moi je dit Ronaldo et Marcelo sont bien trop à l’aise pour des personnes sans club à 48h de la fin #MercatOM #RonaldOM #VenteOM,Moi je dit Ronaldo et Marcelo sont bien trop à l’aise pour des personnes sans club à 48h de la fin,0.0,0.0,neutral
143,Mon prof m'as demendé c'était qui les conquéreur d'europe j'ai répondu messi et ronaldo 🇦🇷🇵🇹 https://t.co/CB2RXO7AZo,Mon prof m'as demendé c'était qui les conquéreur d'europe j'ai répondu messi et ronaldo 🇦🇷🇵🇹 https://t.co/CB2RXO7AZo,0.0,0.0,neutral
144,"Napoli boss makes Osimhen to Utd transfer claim amid Ronaldo reports d Nigerian has mentioned as an option for Utd with Ronaldo going the other way NO COMMENTS FROM ME 🙏🏻Goodnight All♥️
 #MUFC #Twitter @MullissTony
@geraintfrazer20 @1957eddie
@Redsince66
https://t.co/gMdyEoBFsO",Napoli boss makes Osimhen Utd transfer claim amid Ronaldo reports Nigerian mentioned option Utd Ronaldo going way NO COMMENTS FROM ME 🙏🏻Goodnight All♥️ ://t.co/gMdyEoBFsO,0.0,0.0,neutral
145,@AchilleBekono @LAW_QLF @Fumzerleretour @wahraniii6 @SoouullX @saile_jedusor @_Cristiano9_3 Je retire pas le fait Ronaldo est le plus grand joueur du Monde avec Leo Messi mais ACTUELLEMENT Benzema est bcp plus important dans son équipe que CR7 a United,_QLF _jedusor @_Cristiano9_3 Je retire pas le fait Ronaldo est le plus grand joueur du Monde avec Leo Messi mais ACTUELLEMENT Benzema est bcp plus important dans son équipe que CR7 United,0.45,1.0,positive
146,Yes oky becose CR 7 and Mao the best but Cristiano Ronaldo the legenda and Jos Murinho the sepecial one.god luck . https://t.co/rILxFjXoGQ,Yes oky becose CR 7 Mao best Cristiano Ronaldo legenda Jos Murinho sepecial one.god luck . https://t.co/rILxFjXoGQ,1.0,0.3,positive
147,@BCFC Where’s Cristiano Ronaldo?!,Where’s Cristiano Ronaldo?!,0.0,0.0,neutral
148,รักพี่มากๆเลยนะ❤️🙏🏻 @Cristiano,รักพี่มากๆเลยนะ❤️🙏🏻,0.0,0.0,neutral
149,@FPL_Salah Ronaldo are u kidding? He's not even starter,_Salah Ronaldo u kidding? He's even starter,0.0,0.0,neutral
150,"Jordan Pickford talks about stopping Ronaldo, playing with Rooney and friendship with Maguire on Simply The Best 🌟

https://t.co/IdQ3TrylrC","Jordan Pickford talks stopping Ronaldo, playing Rooney friendship Maguire Simply The Best 🌟 https://t.co/IdQ3TrylrC",0.5,0.32857142857142857,positive
151,Wtf Ronaldo https://t.co/O9sadmIfUi,Wtf Ronaldo https://t.co/O9sadmIfUi,-0.5,1.0,negative
152,"@kuwaitjnr_ @wizkidayo @TeamMessi Never put Messi and wizkid together 
It’s Ronaldo and wizkid 
Messi can be with Davido or sumn",_ Never put Messi wizkid together It’s Ronaldo wizkid Messi Davido sumn,0.0,0.0,neutral
153,@Ghana_Ronaldo IFB,_Ronaldo IFB,0.0,0.0,neutral
154,"Per me il tifo muore quando vedo “tifosi del Napoli” preferire un bilancio a posto invece che Ronaldo.

La psicosi del fallimento non vi passa più",Per il tifo muore quando vedo “tifosi del Napoli” preferire un bilancio posto invece che Ronaldo. La psicosi del fallimento non vi passa più,0.0,0.0,neutral
155,"@soheildil @BGauGau gauthier : ronaldo est meilleur que messi il a prouve partout !

gauthier : rooney meilleur que henry",gauthier : ronaldo est meilleur que messi il prouve partout ! gauthier : rooney meilleur que henry,0.0,0.0,neutral
156,L’entraineur du Sporting est prêt à tout pour empêcher l’arrivée de Cristiano Ronaldo https://t.co/NHDYHi0TA0,L’entraineur du Sporting est prêt à tout pour empêcher l’arrivée de Cristiano Ronaldo https://t.co/NHDYHi0TA0,0.0,0.0,neutral
157,@Ale_RMFC @Cristiano Está terminado. El Chelsea quiere a Auba. El Bayern planea comprar a Harry Kane el próximo año. Napoli no puede pagar su salario.,_RMFC Está terminado. El Chelsea quiere Auba. El Bayern planea comprar Harry Kane el próximo año. Napoli puede pagar su salario.,0.0,0.0,neutral
158,@Ghana_Ronaldo @nimo2822,_Ronaldo,0.0,0.0,neutral
159,@ronaldo_mb_dhf 🤣🤣🤣,_mb_dhf 🤣🤣🤣,0.0,0.0,neutral
160,@Ghana_Ronaldo 🟡,_Ronaldo 🟡,0.0,0.0,neutral
161,@Ghana_Ronaldo @arney_ajoa @BelieveCode,_Ronaldo _ajoa,0.0,0.0,neutral
162,@numbr_uno Ronaldo wouldn’t ruin any team bro. A year ago we were excited to have him now he belongs in the trash?💀 cmon now,_uno Ronaldo wouldn’t ruin team bro. A year ago excited belongs trash?💀 cmon,0.375,0.75,positive
163,@Ghana_Ronaldo @attrakta IFB,_Ronaldo IFB,0.0,0.0,neutral
164,@Ghana_Ronaldo @BamalliPital,_Ronaldo,0.0,0.0,neutral
165,@Ghana_Ronaldo @attrakta IFB asap,_Ronaldo IFB asap,0.0,0.0,neutral
166,"🚨OFICIAL🚨
Manchester United contrata al brasileño Antony, procedente del Ajax, por 100 millones de euros. Firmó hasta el 2027 con opción de un año más. ¿Será que ya anticipan la salida de Ronaldo? ¿O es para buscar su permanencia?

#Ronaldo #Antony #ManchesterUnited #Furianeta https://t.co/oXvH1b60bN","🚨OFICIAL🚨 Manchester United contrata al brasileño Antony, procedente del Ajax, por 100 millones de euros. Firmó hasta el 2027 con opción de un año más. ¿Será que ya anticipan la salida de Ronaldo? ¿O es para buscar su permanencia? ://t.co/oXvH1b60bN",0.0,0.0,neutral
167,@nocontextfooty Average Ronaldo fan ball knowledge tbh,Average Ronaldo fan ball knowledge tbh,-0.15,0.39999999999999997,negative
168,"@TimelineCR7 Ronaldonkeys are insane, they worship everything from Ronaldo, even his boogers.

All I see from Ronaldo is nothing special, he is just an upgrade version of Inzaghi, with selfish dictating demands.","Ronaldonkeys insane, worship everything Ronaldo, even boogers. All I see Ronaldo nothing special, upgrade version Inzaghi, selfish dictating demands.",-0.38095238095238093,0.8571428571428571,negative
169,@T20Mark @FabrizioRomano A don’t get why we don’t go for ronaldo? He would be the perfect striker for the way we play,A don’t get don’t go ronaldo? He would perfect striker way play,1.0,1.0,positive
170,@BoehlysBastards @FabrizioRomano Ronaldo rejected you dfkm 😭😂,Ronaldo rejected dfkm 😭😂,0.0,0.0,neutral
171,Cristiano ronaldo se ha empeñao en que le crezca las cosas https://t.co/AGk6S5dMLi,Cristiano ronaldo se ha empeñao en que le crezca las cosas https://t.co/AGk6S5dMLi,0.0,0.0,neutral
172,@ronaldo_mb_dhf 🤣🤣🤣,_mb_dhf 🤣🤣🤣,0.0,0.0,neutral
173,@Roar__45 @ReddyPata @uday462 @ronaldo_mb_dhf https://t.co/Ai7vpTSMNp https://t.co/MRmUd1LtqP,__45 _mb_dhf https://t.co/Ai7vpTSMNp https://t.co/MRmUd1LtqP,0.0,0.0,neutral
174,Can Napoli just get navas deal done!Ronaldo is a farfetched deal,Can Napoli get navas deal done!Ronaldo farfetched deal,0.0,0.0,neutral
175,"€100m, as with pretty much all our shopping in the last few years is an overpay. But if this talk of a Ronaldo-Osimhen loan swap is real, with United paying both their wages and an obligation to buy next summer, it'd be the first tiny bit of ingenuity I've seen this summer.","€100m, pretty much shopping last years overpay. But talk Ronaldo-Osimhen loan swap real, United paying wages obligation buy next summer, it'd first tiny bit ingenuity I've seen summer.",0.1285714285714286,0.34285714285714286,positive
176,"@ChrisBils @SeanSteffen Maybe not GAR but something like Goals Above Average, GAA. I’d be curious what lifetime stats for someone like Messi or Ronaldo looks like. I’d expect that they would have very high G-xG, as they are way better than a random average shot from a certain position 6/","Maybe GAR something like Goals Above Average, GAA. I’d curious lifetime stats someone like Messi Ronaldo looks like. I’d expect would high G-xG, way better random average shot certain position 6/",-0.003214285714285711,0.5014285714285714,negative
177,@johaniMD @Cristiano Totally agree with you😍 https://t.co/tv2x6drkTz,Totally agree you😍 https://t.co/tv2x6drkTz,0.0,0.75,neutral
178,@Ronaldo @ViniciusLord pelo visto que o @cruzeiro jogara depois do jogo contra o Operário somente dia 17/09. Porque não trocar o jogo de quinta às 21:30 pela sexta 20 hrs ou mesmo 21:30. Outro jogo para lotar o @Mineirao #Cruzeiro @socio5estrelas,pelo visto que jogara depois jogo contra Operário somente dia 17/09. Porque não trocar jogo de quinta às 21:30 pela sexta 20 hrs ou mesmo 21:30. Outro jogo para lotar,0.0,0.0,neutral
179,@Ghana_Ronaldo @rinku_nangal1,_Ronaldo _nangal1,0.0,0.0,neutral
180,@UnitedStandMUFC @DiscoMirror Except Ronaldo decided to leave,Except Ronaldo decided leave,0.0,0.0,neutral
181,@Ale_RMFC @Cristiano Llegó el momento @FCBayern @cristiano https://t.co/TM1fgAxtLa,_RMFC Llegó el momento https://t.co/TM1fgAxtLa,0.0,0.0,neutral
182,@FUT23News Ronaldo atleast 84-85,Ronaldo atleast 84-85,0.0,0.0,neutral
183,@ronaldo_mb_dhf Rey🤣🤣🤣,_mb_dhf Rey🤣🤣🤣,0.0,0.0,neutral
184,@veerlasrinivasa @ronaldo_mb_dhf @urstrulyMahesh Lechindi ah ekkada fulls lo na ?,_mb_dhf Lechindi ah ekkada fulls lo na ?,0.0,0.0,neutral
185,@RealGOA7 Ronaldo fans says messi was carried by Xavi and iniesta and Ronaldo wasn't but they also claim Modric and Kroos are better than Xavi and Iniesta... Talk about double standards 🤣,Ronaldo fans says messi carried Xavi iniesta Ronaldo also claim Modric Kroos better Xavi Iniesta... Talk double standards 🤣,0.25,0.25,positive
186,"@Guy2359 @skworldfootball I doubt that. Ronaldo is just looking out for himself. He is been selfish. Nothing wrong with been selfish, he is human after all","I doubt that. Ronaldo looking himself. He selfish. Nothing wrong selfish, human",-0.375,0.75,negative
187,@ronaldo_mb_dhf @thalabheem333 Dei 🤣🤣🤣,_mb_dhf Dei 🤣🤣🤣,0.0,0.0,neutral
188,@diogomlbernardo Não me parece mau planeamento. Parecem escolhas. Eu adoro o Amorim e espero que fique muitos anos no Sporting mas isto são escolhas dele. É ele q não quer mais um PL e tb é ele q quer este rapaz. E parece q seria ele q se fosse possível nao quereria o Ronaldo . Não se entende,Não parece mau planeamento. Parecem escolhas. Eu adoro Amorim e espero que fique muitos anos Sporting mas isto são escolhas dele. É ele q não quer mais um PL e tb é ele q quer este rapaz. E parece q seria ele q se fosse possível nao quereria Ronaldo . Não se entende,0.0,0.0,neutral
189,@CuriosidadesPRL Será mesmo que o Ronaldo vai ficar sem jogar Champions?,Será mesmo que Ronaldo vai ficar sem jogar Champions?,0.0,0.0,neutral
190,@no_cap04 @Torrescroc @Capssss12 @anesMMA3375 @Fcbayer17 @JumanjiFCB @MarshallFCB Encore heureux que je suce Ronaldo https://t.co/axtseFHBhk,_cap04 Encore heureux que je suce Ronaldo https://t.co/axtseFHBhk,0.0,0.0,neutral
191,"Cristiano Ronaldo highest-rated player - Man United's FIFA 23 ratings leaked online.

https://t.co/piUajqrKFT 

#MUFC #FIFA23RATINGS https://t.co/hr84KbXEXc",Cristiano Ronaldo highest-rated player - Man United's FIFA 23 ratings leaked online. https://t.co/piUajqrKFT ://t.co/hr84KbXEXc,0.0,0.0,neutral
192,All that defence just so Havertz can keep leading the line. Pls buy Ronaldo,All defence Havertz keep leading line. Pls buy Ronaldo,0.0,0.0,neutral
193,"#Cristiano is smart in deciding to go public only after deadline day. If he gets a move out of #ManUtd, he will bad mouth some people there. If he stays, he will praise #ManchesterUnited and say the #media is just creating stories. 
#Ronaldo #transfer #smart",". If gets move , bad mouth people there. If stays, praise .",-0.6999999999999998,0.6666666666666666,negative
194,@Ghana_Ronaldo @OwaSande,_Ronaldo,0.0,0.0,neutral
195,@Ghana_Ronaldo @itsnrman gain time😈😎,_Ronaldo gain time😈😎,0.0,0.0,neutral
196,Manchester united need ronaldo https://t.co/oGMbLajaPY,Manchester united need ronaldo https://t.co/oGMbLajaPY,0.0,0.0,neutral
197,@ronaldo_mb_dhf 69 seconds silence for that bike 🥲,_mb_dhf 69 seconds silence bike 🥲,0.0,0.0,neutral
198,@FansdeFUT ptdrrrr les stats de ronaldo la carte est sensée avoir 85 de gen je suis mort,ptdrrrr les stats de ronaldo la carte est sensée avoir 85 de gen je suis mort,0.0,0.0,neutral
199,"@angelrabadan50 Por eso mismo. Que nosotros no fuimos campeones de Europa el año que se juntaron Ronaldo, Vangol, y Raúl.","Por eso mismo. Que nosotros fuimos campeones de Europa el año que se juntaron Ronaldo, Vangol, Raúl.",0.0,0.0,neutral
200,@Ronaldo_aff Eu disse,_aff Eu disse,0.0,0.0,neutral
201,"🚨última hora, el Sevilla fc pregunta por Cristiano Ronaldo","🚨última hora, el Sevilla fc pregunta por Cristiano Ronaldo",0.0,0.0,neutral
202,@Ghana_Ronaldo @OwoAyodeji,_Ronaldo,0.0,0.0,neutral
203,Call Ronaldo 😭 https://t.co/rlkzv6WEE4,Call Ronaldo 😭 https://t.co/rlkzv6WEE4,0.0,0.0,neutral
204,@JessiSilva__ Ronaldo es bueno pero no se puede sentar aún a cenar en la mesa de Messi,__ Ronaldo es bueno pero se puede sentar aún cenar en la mesa de Messi,0.0,0.0,neutral
